11
0
6
0
1
3
0
25
17
9
9
0
0
0
5
0
4
7
0
20
23
0
1
22
3
0
1
4
5
0
1
2
6
0
31
0
0
31
3
0
0
11
7
2
11
1
0
39
1
8
